airline_id,dep_airport,des_airport,dep_name,dep_city,dep_country,dep_lat,dep_lng,total,des_name,des_city,des_country,airport_id,des_lat,des_lng,alt
9E,LGA,DFW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,8738,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,32.896801,-97.038002,607
9E,LGA,CVG,La Guardia Airport,New York,United States,40.77719879,-73.87259674,3941,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.04880142,-84.6678009,896
9E,LGA,BGR,La Guardia Airport,New York,United States,40.77719879,-73.87259674,375,Bangor International Airport,Bangor,United States,BGR,44.80739975,-68.82810211,192
EV,LGA,SYR,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1761,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.11119843,-76.10630035,421
EV,LGA,SBN,La Guardia Airport,New York,United States,40.77719879,-73.87259674,10,South Bend Regional Airport,South Bend,United States,SBN,41.70869827,-86.31729889,799
VX,JFK,SJC,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,329,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,37.362598,-121.929001,62
DL,JFK,STL,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,4339,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,618
YV,LGA,PHL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1632,Philadelphia International Airport,Philadelphia,United States,PHL,39.87189865,-75.2410965,36
WN,LGA,ATL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,17215,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101,1026
DL,JFK,MSY,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,3799,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057,-90.25800323,4
9E,JFK,TPA,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,7466,Tampa International Airport,Tampa,United States,TPA,27.97550011,-82.53320313,26
EV,LGA,SRQ,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1211,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909,-82.55439758,30
OO,EWR,MSP,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,7185,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841
9E,LGA,ROC,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2416,Greater Rochester International Airport,Rochester,United States,ROC,43.1189003,-77.67240143,559
UA,EWR,MSP,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,7185,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841
MQ,LGA,STL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4339,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,618
AA,LGA,PBI,La Guardia Airport,New York,United States,40.77719879,-73.87259674,6554,Palm Beach International Airport,West Palm Beach,United States,PBI,26.68320084,-80.09559631,19
9E,LGA,LEX,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1,Blue Grass Airport,Lexington KY,United States,LEX,38.03649902,-84.60590363,979
EV,LGA,GSP,La Guardia Airport,New York,United States,40.77719879,-73.87259674,849,Greenville Spartanburg International Airport,Greenville,United States,GSP,34.89569855,-82.21890259,964
9E,LGA,MEM,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1789,Memphis International Airport,Memphis,United States,MEM,35.04240036,-89.97669983,341
EV,LGA,GRR,La Guardia Airport,New York,United States,40.77719879,-73.87259674,765,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663,794
9E,LGA,MSY,La Guardia Airport,New York,United States,40.77719879,-73.87259674,3799,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057,-90.25800323,4
9E,LGA,ORF,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1536,Norfolk International Airport,Norfolk,United States,ORF,36.89459991,-76.20120239,26
OO,LGA,IAD,La Guardia Airport,New York,United States,40.77719879,-73.87259674,5700,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312
EV,EWR,SBN,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,10,South Bend Regional Airport,South Bend,United States,SBN,41.70869827,-86.31729889,799
UA,EWR,RDU,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,8163,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.87760162,-78.78749847,435
UA,EWR,ATL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,17215,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101,1026
UA,EWR,BDL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,443,Bradley International Airport,Windsor Locks,United States,BDL,41.93889999,-72.68319702,173
9E,LGA,CLE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4573,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012,-81.84980011,791
UA,EWR,DCA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9705,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15
UA,EWR,DTW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
EV,LGA,MKE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2802,General Mitchell International Airport,Milwaukee,United States,MKE,42.94720078,-87.89659882,723
EV,LGA,MHT,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1009,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,266
EV,LGA,CAE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,116,Columbia Metropolitan Airport,Columbia,United States,CAE,33.93880081,-81.11949921,236
9E,LGA,MSP,La Guardia Airport,New York,United States,40.77719879,-73.87259674,7185,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841
DL,LGA,JAX,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2720,Jacksonville International Airport,Jacksonville,United States,JAX,30.49410057,-81.68789673,30
DL,JFK,JAC,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,25,Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998,-110.737999,6451
EV,LGA,MSY,La Guardia Airport,New York,United States,40.77719879,-73.87259674,3799,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057,-90.25800323,4
9E,JFK,SDF,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,1157,Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,501
9E,LGA,DTW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
EV,LGA,IND,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2077,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797
9E,LGA,CAE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,116,Columbia Metropolitan Airport,Columbia,United States,CAE,33.93880081,-81.11949921,236
EV,LGA,MCI,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2008,Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898,1026
EV,EWR,TPA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,7466,Tampa International Airport,Tampa,United States,TPA,27.97550011,-82.53320313,26
EV,LGA,JAX,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2720,Jacksonville International Airport,Jacksonville,United States,JAX,30.49410057,-81.68789673,30
9E,JFK,AUS,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2439,Austin Bergstrom International Airport,Austin,United States,AUS,30.19449997,-97.66989899,542
EV,LGA,DTW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
9E,LGA,MHT,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1009,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,266
EV,LGA,CHO,La Guardia Airport,New York,United States,40.77719879,-73.87259674,52,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.1385994,-78.45290375,639
EV,LGA,PBI,La Guardia Airport,New York,United States,40.77719879,-73.87259674,6554,Palm Beach International Airport,West Palm Beach,United States,PBI,26.68320084,-80.09559631,19
EV,LGA,DFW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,8738,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,32.896801,-97.038002,607
9E,JFK,MKE,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2802,General Mitchell International Airport,Milwaukee,United States,MKE,42.94720078,-87.89659882,723
UA,EWR,CLT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,14064,Charlotte Douglas International Airport,Charlotte,United States,CLT,35.2140007,-80.94309998,748
UA,EWR,CHS,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2884,Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,46
EV,EWR,ORD,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,17283,Chicago O'Hare International Airport,Chicago,United States,ORD,41.9786,-87.9048,672
9E,LGA,AVL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,275,Asheville Regional Airport,Asheville,United States,AVL,35.43619919,-82.54180145,2165
9E,LGA,CHS,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2884,Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,46
9E,EWR,ATL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,17215,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101,1026
UA,EWR,SDF,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1157,Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,501
DL,LGA,OMA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,849,Eppley Airfield,Omaha,United States,OMA,41.3032,-95.894096,984
UA,EWR,OMA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,849,Eppley Airfield,Omaha,United States,OMA,41.3032,-95.894096,984
DL,JFK,PHL,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,1632,Philadelphia International Airport,Philadelphia,United States,PHL,39.87189865,-75.2410965,36
UA,EWR,STL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4339,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,618
9E,JFK,MVY,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,221,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,41.39310074,-70.61430359,67
EV,JFK,BHM,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,297,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,33.56290054,-86.75350189,650
DL,LGA,IND,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2077,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797
UA,EWR,IND,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2077,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797
EV,LGA,XNA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1036,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,36.281898,-94.306801,1287
EV,LGA,DSM,La Guardia Airport,New York,United States,40.77719879,-73.87259674,569,Des Moines International Airport,Des Moines,United States,DSM,41.5340004,-93.6631012,958
UA,EWR,PIT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2875,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203
MQ,LGA,TVC,La Guardia Airport,New York,United States,40.77719879,-73.87259674,101,Cherry Capital Airport,Traverse City,United States,TVC,44.74140167,-85.5821991,624
9E,LGA,BTV,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2589,Burlington International Airport,Burlington,United States,BTV,44.47190094,-73.15329742,335
EV,LGA,MYR,La Guardia Airport,New York,United States,40.77719879,-73.87259674,59,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,33.67969894,-78.92829895,25
OO,EWR,DTW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
EV,LGA,TVC,La Guardia Airport,New York,United States,40.77719879,-73.87259674,101,Cherry Capital Airport,Traverse City,United States,TVC,44.74140167,-85.5821991,624
EV,EWR,TVC,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,101,Cherry Capital Airport,Traverse City,United States,TVC,44.74140167,-85.5821991,624
UA,EWR,ANC,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,8,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,61.17440033,-149.9960022,152
US,EWR,LGA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21
OO,LGA,CLE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4573,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012,-81.84980011,791
9E,LGA,GSO,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1606,Piedmont Triad International Airport,Greensboro,United States,GSO,36.09780121,-79.93730164,925
